price,accommodates,bedrooms,beds,latitude,longitude,city,host_is_superhost,host_identity_verified,host_response_time,host_response_rate,instant_bookable,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,space_efficiency,price_per_bedroom,price_per_bathroom,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_label,property_type_frequency,neighbourhood_frequency,neighbourhood_label,value_category
175.0,7,3.0,2.0,32.79956319661832,-117.25601883068846,San Diego,1.0,1.0,within a day,0.67,0,5,365,0,0,0,0,0.6666666666666666,58.333333333333336,70.0,True,False,False,21,0.0186319807151466,0.049768983527521,92,Fair_Value
324.0,8,4.0,3.0,32.78960407568527,-117.06805574315706,San Diego,0.0,1.0,within an hour,1.0,0,2,25,0,2,2,2,0.75,81.0,162.0,True,False,False,14,0.2494977902772197,0.0012053033346725,26,Poor_Value
196.0,6,3.0,4.0,32.79506411916934,-117.24092115526328,San Diego,0.0,1.0,within an hour,1.0,1,1,1125,0,0,0,266,1.3333333333333333,65.33333333333333,78.4,True,False,False,21,0.0186319807151466,0.049768983527521,92,Poor_Value
175.0,2,1.0,2.0,32.72339212987179,-117.1196005668164,San Diego,0.0,1.0,within an hour,1.0,0,30,60,23,53,83,263,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0276717557251908,82,Fair_Value
175.0,3,3.0,2.0,32.79574986379092,-117.23728025464442,San Diego,1.0,1.0,within an hour,1.0,0,7,50,0,0,0,0,0.6666666666666666,58.333333333333336,58.333333333333336,True,False,False,10,0.1206307754118119,0.049768983527521,92,Fair_Value
127.0,2,1.0,1.0,32.77175,-117.19914,San Diego,1.0,1.0,within an hour,1.0,0,2,30,14,36,54,321,1.0,127.0,127.0,True,False,False,13,0.0311872237846524,0.0048714343109682,72,Excellent_Value
175.0,8,4.0,2.0,32.848579,-117.2563183,San Diego,0.0,0.0,within a day,0.75,0,31,90,0,22,52,327,0.5,43.75,43.75,True,False,False,14,0.2494977902772197,0.040980313378867,55,Fair_Value
105.0,6,1.0,3.0,32.72402,-117.16736,San Diego,0.0,1.0,within an hour,1.0,1,2,365,28,57,85,265,3.0,105.0,105.0,True,False,False,18,0.2372940940136601,0.0111992768179991,61,Excellent_Value
334.0,4,2.0,2.0,32.77667,-117.25172,San Diego,1.0,1.0,within an hour,1.0,0,1,365,17,47,77,261,1.0,167.0,167.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Poor_Value
125.0,3,1.0,0.0,32.7319527,-117.1646273,San Diego,0.0,1.0,within an hour,1.0,0,31,365,23,53,83,263,0.0,125.0,125.0,True,False,False,18,0.2372940940136601,0.0271193250301325,66,Excellent_Value
175.0,3,1.0,2.0,32.71952,-117.15462,San Diego,1.0,1.0,within an hour,1.0,1,1,365,0,0,0,0,2.0,175.0,175.0,True,False,False,20,0.0095419847328244,0.0264664523905182,31,Fair_Value
128.0,4,1.0,2.0,32.72114635057254,-117.15511428019032,San Diego,1.0,1.0,within an hour,1.0,0,1,365,11,11,11,11,2.0,128.0,128.0,True,False,False,20,0.0095419847328244,0.0264664523905182,31,Excellent_Value
160.0,16,3.0,4.0,32.8367,-117.18641,San Diego,1.0,1.0,within an hour,1.0,0,2,730,28,58,88,177,1.3333333333333333,53.333333333333336,80.0,True,False,False,14,0.2494977902772197,0.0069304941743672,81,Fair_Value
361.0,4,2.0,2.0,32.844124,-117.27868,San Diego,0.0,1.0,within an hour,1.0,1,1,1125,16,32,58,325,1.0,180.5,361.0,True,False,False,14,0.2494977902772197,0.040980313378867,55,Poor_Value
75.0,1,1.0,1.0,32.869305506482014,-117.2052178717572,San Diego,0.0,1.0,a few days or more,1.0,0,31,365,0,0,4,279,1.0,75.0,50.0,False,True,False,44,0.0052229811169144,0.0101446364001607,129,Excellent_Value
118.0,3,0.0,1.0,32.71022,-117.15263,San Diego,0.0,1.0,within an hour,1.0,0,31,365,26,56,86,266,1.0,113.0,118.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31,Excellent_Value
59.0,1,2.0,1.0,32.78398,-117.08882,San Diego,0.0,1.0,within a day,0.8,0,31,365,30,60,90,269,0.5,29.5,59.0,False,True,False,37,0.0874849337083165,0.0033145841703495,47,Excellent_Value
296.0,8,4.0,6.0,32.73839,-117.22376,San Diego,0.0,1.0,within an hour,1.0,1,1,1125,8,29,47,290,1.5,74.0,98.66666666666669,True,False,False,23,0.002159501807955,0.0059762957010847,107,Poor_Value
175.0,4,1.0,2.0,32.79003,-117.2534,San Diego,0.0,1.0,within an hour,1.0,0,1,365,0,0,0,0,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0850743270389714,70,Fair_Value
132.0,3,2.0,3.0,32.798159756543654,-117.23733311794028,San Diego,0.0,1.0,within a day,0.7,0,31,365,29,59,89,269,1.5,66.0,132.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Excellent_Value
329.0,10,4.0,5.0,32.69066,-117.03105,San Diego,1.0,1.0,within an hour,1.0,0,2,365,17,33,51,202,1.25,82.25,109.66666666666669,True,False,False,14,0.2494977902772197,0.0010044194455604,7,Poor_Value
138.0,5,2.0,2.0,32.7464396,-117.2257468,San Diego,1.0,1.0,within an hour,1.0,1,2,90,21,48,78,258,1.0,69.0,69.0,True,False,False,18,0.2372940940136601,0.0179791080755323,62,Excellent_Value
322.0,4,2.0,2.0,32.7832,-117.25238,San Diego,1.0,1.0,within an hour,1.0,1,1,365,5,14,30,240,1.0,161.0,322.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70,Poor_Value
175.0,3,1.0,1.0,32.77162,-117.24654,San Diego,1.0,1.0,within an hour,1.0,1,1,365,22,51,81,92,1.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0850743270389714,70,Fair_Value
175.0,4,1.0,2.0,32.77162,-117.24654,San Diego,1.0,1.0,within an hour,1.0,1,1,365,27,54,84,95,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0850743270389714,70,Fair_Value
175.0,4,1.0,2.0,32.77162,-117.24654,San Diego,1.0,1.0,within an hour,1.0,1,1,365,26,56,86,97,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.0850743270389714,70,Fair_Value
192.0,4,1.0,2.0,32.73897734180945,-117.16060937678704,San Diego,0.0,1.0,within an hour,1.0,0,1,365,11,25,48,48,2.0,192.0,192.0,True,False,False,18,0.2372940940136601,0.0271193250301325,66,Fair_Value
526.0,6,3.0,4.0,32.8167,-117.26785,San Diego,1.0,1.0,within an hour,0.97,0,2,30,2,2,2,23,1.3333333333333333,175.33333333333334,263.0,True,False,False,14,0.2494977902772197,0.040980313378867,55,Poor_Value
90.0,2,1.0,1.0,32.72037449622833,-117.2345228364961,San Diego,0.0,1.0,within an hour,1.0,1,1,30,12,33,61,330,1.0,90.0,90.0,False,True,False,36,0.0012053033346725,0.0031137002812374,136,Excellent_Value
142.0,4,1.0,1.0,32.726654753058526,-117.16793120133156,San Diego,0.0,1.0,within an hour,1.0,1,31,365,25,46,76,120,1.0,142.0,142.0,True,False,False,18,0.2372940940136601,0.0111992768179991,61,Poor_Value
469.0,10,3.0,0.0,32.7895541,-117.2546188,San Diego,0.0,1.0,within an hour,1.0,0,2,365,0,0,5,37,0.0,156.33333333333334,234.5,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Poor_Value
80.0,2,1.0,1.0,32.91884,-117.1316,San Diego,1.0,0.0,within an hour,1.0,0,1,365,20,50,79,79,1.0,80.0,80.0,False,True,False,37,0.0874849337083165,0.0103455202892728,68,Excellent_Value
157.0,6,2.0,3.0,32.8363348,-117.2778791,San Diego,1.0,1.0,within an hour,1.0,1,2,29,10,40,68,68,1.5,78.5,157.0,True,False,False,18,0.2372940940136601,0.040980313378867,55,Fair_Value
127.0,3,1.0,2.0,32.8288143,-117.2767738,San Diego,1.0,1.0,within an hour,1.0,1,2,29,7,37,67,67,2.0,127.0,127.0,True,False,False,18,0.2372940940136601,0.040980313378867,55,Excellent_Value
175.0,8,4.0,2.0,32.74265,-117.22881,San Diego,1.0,1.0,within an hour,1.0,0,3,365,0,0,0,0,0.5,43.75,87.5,True,False,False,14,0.2494977902772197,0.0179791080755323,62,Fair_Value
541.0,7,3.0,5.0,32.8015891,-117.2521024,San Diego,1.0,1.0,within an hour,1.0,0,1,365,14,40,54,254,1.6666666666666667,180.33333333333337,154.57142857142858,True,False,False,14,0.2494977902772197,0.049768983527521,92,Poor_Value
130.0,2,1.0,1.0,32.7743518720136,-117.20191753532342,San Diego,0.0,0.0,within an hour,1.0,0,31,31,29,59,89,89,1.0,130.0,130.0,True,False,False,2,0.0012053033346725,0.0048714343109682,72,Excellent_Value
230.0,4,3.0,2.0,32.78235951110136,-117.13436364209274,San Diego,0.0,1.0,a few days or more,0.0,0,31,365,27,57,87,267,0.6666666666666666,76.66666666666667,76.66666666666667,True,False,False,21,0.0186319807151466,0.0061269586179188,114,Poor_Value
175.0,2,1.0,2.0,32.83983866435211,-117.177729677913,San Diego,1.0,1.0,within an hour,1.0,0,90,180,5,5,5,5,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0069304941743672,81,Fair_Value
44.0,2,1.0,1.0,32.98035336821264,-117.1320860921361,San Diego,1.0,1.0,within an hour,1.0,0,31,365,30,60,90,364,1.0,44.0,44.0,False,True,False,37,0.0874849337083165,0.0062274005624748,104,Excellent_Value
81.0,2,1.0,1.0,32.813453296188335,-117.18455233890008,San Diego,1.0,1.0,within an hour,1.0,0,31,365,0,8,28,282,1.0,81.0,81.0,True,False,False,14,0.2494977902772197,0.0089895540377661,19,Excellent_Value
221.0,10,3.0,8.0,32.70578,-117.13752,San Diego,0.0,0.0,within an hour,1.0,0,3,28,14,35,65,298,2.6666666666666665,73.66666666666667,110.5,True,False,False,14,0.2494977902772197,0.00431900361591,65,Poor_Value
360.0,5,1.0,3.0,32.78887,-117.25399,San Diego,0.0,1.0,within an hour,1.0,0,31,365,24,54,84,123,3.0,360.0,360.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Poor_Value
175.0,2,1.0,2.0,32.817,-117.20254,San Diego,0.0,1.0,within an hour,1.0,0,31,365,0,0,0,0,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0056247488951386,5,Fair_Value
90.0,1,1.0,0.0,32.81450962078219,-117.20476332677784,San Diego,1.0,1.0,within an hour,1.0,0,2,365,0,6,36,216,0.0,90.0,90.0,True,False,False,12,0.0419847328244274,0.0056247488951386,5,Excellent_Value
119.0,4,2.0,2.0,32.76188277724405,-117.14165140303508,San Diego,1.0,1.0,within an hour,1.0,1,3,365,14,44,51,116,1.0,59.5,119.0,True,False,False,14,0.2494977902772197,0.0078344716753716,133,Excellent_Value
220.0,10,3.0,6.0,32.651382,-117.0722599,San Diego,1.0,1.0,within an hour,1.0,0,2,60,20,50,80,255,2.0,73.33333333333333,110.0,True,False,False,14,0.2494977902772197,0.006478505423865,83,Poor_Value
45.0,1,1.0,1.0,32.5563,-116.99109,San Diego,0.0,0.0,a few days or more,0.0,0,90,730,24,54,84,263,1.0,45.0,30.0,False,True,False,37,0.0874849337083165,0.0850743270389714,70,Excellent_Value
123.0,2,0.0,1.0,32.73708,-117.25227,San Diego,1.0,1.0,within an hour,1.0,1,2,365,8,24,54,233,1.0,113.0,123.0,True,False,False,13,0.0311872237846524,0.0295299316994777,85,Excellent_Value
51.0,1,1.0,1.0,32.98071,-117.13245,San Diego,1.0,1.0,within an hour,1.0,0,31,365,30,60,90,364,1.0,51.0,51.0,False,True,False,37,0.0874849337083165,0.0062274005624748,104,Excellent_Value
205.0,4,2.0,2.0,32.74641555052732,-117.23805839502975,San Diego,0.0,1.0,within an hour,1.0,1,2,30,0,0,0,37,1.0,102.5,205.0,True,False,False,14,0.2494977902772197,0.0179791080755323,62,Poor_Value
102.0,3,2.0,3.0,32.80020062365964,-117.23703153025885,San Diego,0.0,1.0,within a day,0.7,0,31,365,29,59,89,269,1.5,51.0,102.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Excellent_Value
153.0,6,3.0,3.0,32.8332046,-117.1817222,San Diego,0.0,0.0,within an hour,0.7,0,31,365,27,57,87,362,1.0,51.0,76.5,True,False,False,14,0.2494977902772197,0.0089895540377661,19,Fair_Value
234.0,4,2.0,3.0,32.7977412,-117.256827,San Diego,1.0,1.0,within an hour,1.0,1,31,999,0,0,0,92,1.5,117.0,117.0,True,False,False,10,0.1206307754118119,0.049768983527521,92,Poor_Value
296.0,8,4.0,5.0,32.74846099360723,-117.23190406675884,San Diego,0.0,1.0,within an hour,1.0,0,2,28,6,31,56,56,1.25,74.0,148.0,True,False,False,14,0.2494977902772197,0.0179791080755323,62,Poor_Value
69.0,2,1.0,1.0,32.60157760637194,-117.08802115671524,San Diego,0.0,1.0,within a few hours,1.0,0,30,365,30,60,90,365,1.0,69.0,69.0,False,True,False,44,0.0052229811169144,0.002310164724789,120,Excellent_Value
370.0,10,4.0,4.0,32.70797,-117.13099,San Diego,1.0,1.0,within an hour,1.0,0,5,365,19,42,72,252,1.0,92.5,185.0,True,False,False,14,0.2494977902772197,0.0096926476496584,46,Poor_Value
204.0,5,1.0,2.0,32.747602,-117.2270996,San Diego,1.0,1.0,within an hour,1.0,0,1,1125,10,35,65,340,2.0,204.0,204.0,True,False,False,10,0.1206307754118119,0.0179791080755323,62,Fair_Value
117.0,2,1.0,1.0,32.75809,-117.10705,San Diego,1.0,1.0,within an hour,0.97,0,1,60,16,46,76,166,1.0,117.0,117.0,True,False,False,14,0.2494977902772197,0.0025110486139011,54,Excellent_Value
75.0,2,1.0,1.0,32.72265565428183,-117.12967394225085,San Diego,1.0,1.0,within a few hours,1.0,0,2,30,8,20,44,240,1.0,75.0,75.0,False,True,False,37,0.0874849337083165,0.0120530333467255,3,Excellent_Value
358.0,2,1.0,1.0,32.73951739450155,-117.25437627080235,San Diego,0.0,1.0,within an hour,1.0,0,3,30,0,1,1,84,1.0,358.0,358.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85,Poor_Value
323.0,6,3.0,3.0,32.828081,-117.2742546,San Diego,1.0,1.0,within an hour,0.97,1,3,365,11,31,54,309,1.0,107.66666666666669,161.5,True,False,False,14,0.2494977902772197,0.040980313378867,55,Poor_Value
361.0,16,4.0,7.0,32.83694792656814,-117.22904767411424,San Diego,1.0,1.0,within an hour,1.0,1,2,365,8,33,59,157,1.75,90.25,120.33333333333331,True,False,False,14,0.2494977902772197,0.0056247488951386,5,Poor_Value
187.0,4,1.0,2.0,32.795203650331516,-117.25098103809812,San Diego,1.0,1.0,within an hour,1.0,1,1,365,24,54,84,335,2.0,187.0,187.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Fair_Value
199.0,4,1.0,2.0,32.7951315,-117.2505948,San Diego,1.0,1.0,within an hour,1.0,1,1,365,14,44,74,325,2.0,199.0,199.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Fair_Value
156.0,6,3.0,5.0,32.62009,-117.07405,San Diego,1.0,1.0,within a day,1.0,0,30,365,0,0,0,116,1.6666666666666667,52.0,78.0,True,False,False,14,0.2494977902772197,0.006478505423865,83,Fair_Value
175.0,2,1.0,2.0,32.621,-117.07373,San Diego,1.0,1.0,within a day,1.0,0,30,365,0,0,24,204,2.0,175.0,175.0,True,False,False,14,0.2494977902772197,0.006478505423865,83,Fair_Value
67.0,2,1.0,0.0,32.7166293,-117.1251082,San Diego,1.0,1.0,within an hour,1.0,0,2,26,6,8,16,16,0.0,67.0,67.0,False,True,False,37,0.0874849337083165,0.0053234230614704,117,Excellent_Value
294.0,5,2.0,3.0,32.79589597559295,-117.2512778462418,San Diego,0.0,1.0,within an hour,1.0,1,1,365,23,53,83,334,1.5,147.0,147.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Poor_Value
175.0,4,2.0,2.0,32.7810179,-117.2528083,San Diego,0.0,1.0,within an hour,1.0,0,31,365,0,0,0,0,1.0,87.5,116.66666666666669,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Fair_Value
230.0,4,1.0,2.0,32.79626712657429,-117.249943054628,San Diego,1.0,1.0,within an hour,1.0,1,1,365,20,50,80,331,2.0,230.0,230.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Poor_Value
109.0,4,1.0,2.0,32.76890477254623,-117.19024829838897,San Diego,1.0,1.0,within an hour,1.0,0,2,365,0,0,3,278,2.0,109.0,109.0,True,False,False,18,0.2372940940136601,0.0048714343109682,72,Excellent_Value
54.0,1,1.0,1.0,32.91894658117881,-117.18182608158853,San Diego,1.0,1.0,within an hour,1.0,0,4,60,7,37,66,66,1.0,54.0,54.0,False,True,False,37,0.0874849337083165,0.0010044194455604,116,Excellent_Value
288.0,10,4.0,0.0,32.79405,-117.14692,San Diego,1.0,0.0,within an hour,1.0,1,2,365,18,48,78,257,0.0,72.0,144.0,True,False,False,14,0.2494977902772197,0.0061269586179188,114,Poor_Value
307.0,2,1.0,0.0,32.70756,-117.15991,San Diego,0.0,1.0,within an hour,1.0,1,1,1125,23,44,67,260,0.0,307.0,307.0,False,False,False,51,0.0708115709120128,0.0154680594616311,42,Poor_Value
175.0,6,2.0,2.0,32.76413,-117.24999,San Diego,0.0,0.0,within an hour,1.0,1,2,365,30,60,90,365,1.0,87.5,116.66666666666669,True,False,False,10,0.1206307754118119,0.0850743270389714,70,Fair_Value
175.0,4,2.0,2.0,32.74745348747115,-117.2466755451775,San Diego,1.0,1.0,within an hour,1.0,0,3,60,0,0,0,134,1.0,87.5,175.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85,Fair_Value
175.0,10,3.0,2.0,32.76757670000001,-117.2516055,San Diego,0.0,1.0,within an hour,1.0,1,2,365,0,0,0,51,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Fair_Value
199.0,4,1.0,2.0,32.79523972547531,-117.25100249577024,San Diego,1.0,1.0,within an hour,1.0,1,1,365,23,53,83,334,2.0,199.0,199.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Fair_Value
200.0,4,1.0,2.0,32.7951315,-117.2505948,San Diego,1.0,1.0,within an hour,1.0,1,1,365,27,57,87,338,2.0,200.0,200.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Fair_Value
179.0,4,1.0,2.0,32.79527580060448,-117.25104541111448,San Diego,1.0,1.0,within an hour,1.0,1,1,365,21,51,81,332,2.0,179.0,179.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Fair_Value
145.0,4,2.0,2.0,32.717776269516676,-117.16861345767212,San Diego,1.0,0.0,within a few hours,1.0,0,31,365,0,15,45,289,1.0,72.5,145.0,True,False,False,18,0.2372940940136601,0.0037665729208517,21,Fair_Value
237.0,4,0.0,2.0,32.7288012,-117.1672652,San Diego,0.0,0.0,within an hour,1.0,1,1,1125,0,16,42,315,1.0,113.0,237.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96,Poor_Value
219.0,4,0.0,2.0,32.7288012,-117.1672652,San Diego,0.0,0.0,within an hour,1.0,1,1,1125,0,28,58,333,1.0,113.0,219.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96,Poor_Value
237.0,4,0.0,2.0,32.7288012,-117.1672652,San Diego,0.0,0.0,within an hour,1.0,1,1,1125,0,26,54,328,1.0,113.0,237.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96,Poor_Value
240.0,4,0.0,2.0,32.7288012,-117.1672652,San Diego,0.0,0.0,within an hour,1.0,1,1,1125,0,28,55,327,1.0,113.0,240.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96,Poor_Value
280.0,4,1.0,2.0,32.7288012,-117.1672652,San Diego,0.0,0.0,within an hour,1.0,1,1,1125,0,3,9,144,2.0,280.0,280.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96,Poor_Value
290.0,4,1.0,2.0,32.7288012,-117.1672652,San Diego,0.0,0.0,within an hour,1.0,1,1,1125,0,8,17,218,2.0,290.0,290.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96,Poor_Value
175.0,6,2.0,2.0,32.7288012,-117.1672652,San Diego,0.0,0.0,within an hour,1.0,1,1,1125,0,2,8,154,1.0,87.5,175.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96,Fair_Value
327.0,6,2.0,4.0,32.7288012,-117.1672652,San Diego,0.0,0.0,within an hour,1.0,1,1,1125,0,3,9,162,2.0,163.5,327.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96,Poor_Value
327.0,6,2.0,3.0,32.7288012,-117.1672652,San Diego,0.0,0.0,within an hour,1.0,1,1,1125,0,4,10,151,1.5,163.5,327.0,False,True,False,41,0.0030634793089594,0.0143631980715146,96,Poor_Value
158.0,6,2.0,4.0,32.7915496,-117.2437971,San Diego,1.0,1.0,within an hour,1.0,1,2,31,16,39,69,253,2.0,79.0,105.33333333333331,True,False,False,10,0.1206307754118119,0.0850743270389714,70,Fair_Value
213.0,2,1.0,1.0,32.7307498,-117.1687449,San Diego,1.0,1.0,within an hour,1.0,0,2,180,20,50,80,355,1.0,213.0,213.0,True,False,False,18,0.2372940940136601,0.0143631980715146,96,Poor_Value
634.0,16,5.0,11.0,32.7724425,-117.25227,San Diego,1.0,1.0,within an hour,1.0,0,4,365,11,34,59,305,2.2,126.8,211.33333333333337,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Poor_Value
250.0,6,3.0,3.0,32.73871531256364,-117.11973346476545,San Diego,1.0,1.0,within an hour,1.0,0,31,365,0,30,60,150,1.0,83.33333333333333,125.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82,Poor_Value
123.0,2,2.0,2.0,32.70539,-117.13731,San Diego,1.0,1.0,within an hour,1.0,0,32,365,29,59,89,364,1.0,61.5,123.0,True,False,False,14,0.2494977902772197,0.00431900361591,65,Fair_Value
152.0,4,1.0,2.0,32.7490892,-117.2444746,San Diego,0.0,1.0,within an hour,1.0,1,2,365,23,51,81,356,2.0,152.0,152.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85,Fair_Value
150.0,3,0.0,2.0,32.749119,-117.244423,San Diego,0.0,1.0,within an hour,1.0,1,2,365,16,44,74,349,1.0,113.0,150.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85,Fair_Value
145.0,4,1.0,2.0,32.7490505,-117.2445433,San Diego,0.0,1.0,within an hour,1.0,1,2,365,8,38,68,343,2.0,145.0,145.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85,Fair_Value
145.0,4,1.0,2.0,32.75005385601628,-117.24556740331116,San Diego,0.0,1.0,within an hour,1.0,1,2,365,26,56,86,361,2.0,145.0,145.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85,Fair_Value
70.0,1,1.0,1.0,32.80729,-117.15673,San Diego,0.0,1.0,within an hour,1.0,0,60,365,30,60,90,269,1.0,70.0,70.0,False,True,False,40,0.0393230212936922,0.0089895540377661,19,Excellent_Value
175.0,12,5.0,2.0,32.76731700319797,-117.2508328780532,San Diego,0.0,1.0,within an hour,1.0,0,3,21,0,0,0,21,0.4,35.0,58.333333333333336,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Fair_Value
82.0,4,1.0,2.0,32.77557846426189,-117.07967127373294,San Diego,0.0,1.0,within an hour,0.99,1,1,365,24,54,84,359,2.0,82.0,82.0,False,True,False,37,0.0874849337083165,0.0047207713941341,20,Excellent_Value
59.0,3,1.0,2.0,32.77563736605292,-117.08116393891356,San Diego,0.0,1.0,within an hour,0.99,1,1,365,21,51,81,356,2.0,59.0,59.0,False,True,False,37,0.0874849337083165,0.0047207713941341,20,Excellent_Value
163.0,4,1.0,1.0,32.75825,-117.09043,San Diego,1.0,1.0,within an hour,1.0,0,31,365,0,0,2,277,1.0,163.0,163.0,True,False,False,18,0.2372940940136601,0.0021092808356769,122,Poor_Value
230.0,6,3.0,4.0,32.81617636431515,-117.20132396180276,San Diego,1.0,1.0,within an hour,1.0,0,4,30,15,29,51,134,1.3333333333333333,76.66666666666667,230.0,True,False,False,14,0.2494977902772197,0.0056247488951386,5,Poor_Value
313.0,4,1.0,2.0,32.7858,-117.25426,San Diego,1.0,1.0,within an hour,0.98,1,1,45,4,25,51,312,2.0,313.0,313.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70,Poor_Value
322.0,4,1.0,2.0,32.79966,-117.25718,San Diego,1.0,1.0,within a few hours,0.7,0,3,365,23,44,74,328,2.0,322.0,322.0,True,False,False,18,0.2372940940136601,0.049768983527521,92,Poor_Value
222.0,2,1.0,1.0,32.7854967,-117.2534434,San Diego,1.0,1.0,within an hour,1.0,0,1,30,25,55,85,360,1.0,222.0,222.0,True,False,False,13,0.0311872237846524,0.0850743270389714,70,Poor_Value
75.0,1,1.0,1.0,32.64074,-117.04776,San Diego,1.0,1.0,within an hour,1.0,0,30,30,30,60,90,269,1.0,75.0,75.0,False,True,False,37,0.0874849337083165,0.0003013258336681,123,Excellent_Value
117.0,2,1.0,0.0,32.74443,-117.16164,San Diego,1.0,1.0,within an hour,1.0,1,1,365,10,26,54,220,0.0,117.0,117.0,True,False,False,18,0.2372940940136601,0.0271193250301325,66,Excellent_Value
103.0,4,1.0,2.0,32.63904,-117.06998,San Diego,1.0,1.0,within a few hours,0.83,1,30,1125,0,10,40,62,2.0,103.0,103.0,True,False,False,12,0.0419847328244274,0.006478505423865,83,Excellent_Value
144.0,4,1.0,2.0,32.75246534533492,-117.2483744670444,San Diego,1.0,1.0,within an hour,1.0,1,2,365,8,33,40,40,2.0,144.0,144.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85,Excellent_Value
142.0,5,2.0,3.0,32.72177,-117.16897,San Diego,0.0,1.0,within an hour,1.0,1,2,45,15,40,70,345,1.5,71.0,142.0,True,False,False,16,0.0068300522298111,0.0111992768179991,61,Fair_Value
295.0,8,3.0,4.0,32.83296113953883,-117.19344374415752,San Diego,1.0,1.0,within an hour,1.0,0,3,365,22,43,66,142,1.3333333333333333,98.33333333333331,84.28571428571429,True,False,False,14,0.2494977902772197,0.0089895540377661,19,Poor_Value
312.0,6,2.0,2.0,32.8272615,-117.27758,San Diego,1.0,1.0,within an hour,0.98,1,3,365,17,43,73,313,1.0,156.0,156.0,True,False,False,10,0.1206307754118119,0.040980313378867,55,Poor_Value
44.0,2,1.0,0.0,32.776323685546856,-117.13550089150696,San Diego,1.0,1.0,within a few hours,1.0,0,31,300,0,0,8,283,0.0,44.0,44.0,False,True,False,40,0.0393230212936922,0.0032141422257934,71,Excellent_Value
100.0,2,1.0,1.0,32.7486712,-117.1448114,San Diego,0.0,0.0,within an hour,1.0,0,31,90,0,0,0,116,1.0,100.0,100.0,True,False,False,18,0.2372940940136601,0.0276717557251908,82,Excellent_Value
175.0,2,1.0,2.0,32.83971,-117.17789,San Diego,1.0,1.0,within an hour,1.0,0,31,180,0,0,0,0,2.0,175.0,175.0,False,True,False,37,0.0874849337083165,0.0069304941743672,81,Fair_Value
358.0,11,4.0,5.0,32.731115111608474,-117.1675257366322,San Diego,0.0,0.0,within an hour,1.0,0,3,730,17,38,63,233,1.25,89.5,179.0,True,False,False,14,0.2494977902772197,0.0143631980715146,96,Poor_Value
196.0,12,4.0,5.0,32.70681833393322,-117.1285071756046,San Diego,0.0,0.0,within an hour,1.0,0,1,365,14,32,57,331,1.25,49.0,98.0,True,False,False,14,0.2494977902772197,0.0096926476496584,46,Poor_Value
238.0,6,2.0,3.0,32.715596697155426,-117.13885515606654,San Diego,1.0,1.0,within an hour,1.0,1,3,14,4,4,4,4,1.5,119.0,119.0,True,False,False,14,0.2494977902772197,0.0120530333467255,3,Poor_Value
265.0,6,2.0,3.0,32.72852,-117.16839,San Diego,1.0,1.0,within an hour,1.0,0,2,10,15,20,40,312,1.5,132.5,265.0,True,False,False,14,0.2494977902772197,0.0143631980715146,96,Poor_Value
