price,accommodates,bedrooms,beds,latitude,longitude,host_is_superhost,host_identity_verified,host_response_rate,instant_bookable,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,space_efficiency,price_per_bedroom,price_per_bathroom,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,property_type_label,property_type_frequency,neighbourhood_frequency,neighbourhood_label
175.0,6,2.0,2.0,32.7639744,-117.2508361,0.0,1.0,1.0,1,2,60,11,32,62,337,1.0,87.5,175.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
175.0,2,1.0,2.0,37.76945,-122.44759,1.0,0.0,1.0,0,1,28,0,0,0,0,2.0,175.0,70.0,False,True,False,30,0.0137103254319003,0.0124045801526717,48
175.0,9,3.0,2.0,32.76274,-117.24975,0.0,1.0,1.0,0,1,365,11,21,43,43,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.0850743270389714,70
196.0,4,1.0,2.0,32.829168,-117.275955,1.0,1.0,1.0,1,1,1000,8,36,62,284,2.0,196.0,196.0,True,False,False,14,0.2494977902772197,0.040980313378867,55
145.0,4,0.0,2.0,32.71018,-117.15913,0.0,1.0,1.0,0,31,365,0,30,60,335,1.0,113.0,145.0,True,False,False,10,0.1206307754118119,0.0264664523905182,31
335.0,4,2.0,2.0,32.71859,-117.14167,1.0,1.0,0.9,0,2,365,16,32,46,297,1.0,167.5,167.5,True,False,False,14,0.2494977902772197,0.0120530333467255,3
76.0,2,1.0,1.0,32.7902,-117.15725,1.0,1.0,1.0,0,2,28,18,48,78,257,1.0,76.0,76.0,False,True,False,35,0.004419445560466,0.002310164724789,10
225.0,6,3.0,3.0,32.79518,-117.2446,1.0,1.0,1.0,1,1,365,0,0,0,111,1.0,75.0,112.5,True,False,False,14,0.2494977902772197,0.049768983527521,92
175.0,6,2.0,2.0,32.73367,-117.25009,1.0,1.0,1.0,0,3,365,0,0,0,0,1.0,87.5,70.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85
175.0,1,1.0,2.0,37.8054686,-122.4168365,0.0,1.0,1.0,0,1,3,0,0,0,0,2.0,175.0,175.0,False,True,False,40,0.0393230212936922,0.0116010445962233,79
69.0,2,1.0,1.0,32.72805,-117.16246,0.0,1.0,0.94,0,31,1125,0,19,49,324,1.0,69.0,69.0,True,False,False,18,0.2372940940136601,0.0143631980715146,96
297.0,8,2.0,5.0,32.80014,-117.25224,1.0,1.0,1.0,0,3,25,28,58,88,328,2.5,148.5,99.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
324.0,6,2.0,2.0,32.8033036,-117.2194484,0.0,1.0,1.0,1,2,28,0,0,0,0,1.0,162.0,162.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
108.0,8,2.0,3.0,32.73305,-117.09756,0.0,1.0,1.0,1,2,365,10,10,10,10,1.5,54.0,54.0,True,False,False,18,0.2372940940136601,0.0040176777822418,17
175.0,4,2.0,2.0,37.78519,-122.44194,0.0,1.0,1.0,0,30,1125,0,0,0,0,1.0,87.5,175.0,True,False,False,18,0.2372940940136601,0.0242567296102852,135
175.0,2,1.0,2.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
116.0,4,1.0,2.0,32.73600953156575,-117.22349500854416,1.0,1.0,1.0,0,2,21,21,36,66,315,2.0,116.0,116.0,True,False,False,12,0.0419847328244274,0.0059762957010847,107
80.0,1,1.0,1.0,37.71785732650761,-122.46963980230294,0.0,1.0,0.6,0,2,28,24,54,84,262,1.0,80.0,53.333333333333336,False,True,False,37,0.0874849337083165,0.0056247488951386,86
71.0,1,1.0,1.0,32.86132,-117.2345,0.0,1.0,1.0,1,60,365,0,0,0,185,1.0,71.0,71.0,False,True,False,37,0.0874849337083165,0.0028123744475693,56
310.0,3,1.0,3.0,32.8123493,-117.2690559,1.0,1.0,1.0,0,1,365,7,21,43,308,3.0,310.0,310.0,True,False,False,14,0.2494977902772197,0.040980313378867,55
152.0,6,2.0,3.0,32.64229,-117.08392,0.0,1.0,1.0,1,1,360,7,33,44,210,1.5,76.0,152.0,True,False,False,18,0.2372940940136601,0.006478505423865,83
156.0,2,1.0,1.0,32.7510133,-117.2453588,1.0,1.0,1.0,1,3,27,13,35,65,332,1.0,156.0,156.0,True,False,False,14,0.2494977902772197,0.0295299316994777,85
100.0,3,1.0,2.0,37.79141,-122.40824,1.0,1.0,1.0,1,2,7,0,4,4,4,2.0,100.0,100.0,True,False,False,10,0.1206307754118119,0.0082864604258738,15
175.0,6,2.0,2.0,32.71513060000001,-117.1705037,0.0,1.0,0.9,0,2,1125,2,22,52,327,1.0,87.5,58.333333333333336,True,False,False,10,0.1206307754118119,0.0154178384893531,64
115.0,2,1.0,1.0,37.79395,-122.42609,1.0,1.0,1.0,0,30,150,0,9,39,219,1.0,115.0,115.0,True,False,False,18,0.2372940940136601,0.0075331458417034,93
323.0,6,3.0,3.0,32.828081,-117.2742546,1.0,1.0,0.97,1,3,365,11,31,54,309,1.0,107.66666666666669,161.5,True,False,False,14,0.2494977902772197,0.040980313378867,55
234.0,2,1.0,1.0,37.79039,-122.44014,0.0,1.0,1.0,0,3,29,10,27,44,133,1.0,234.0,234.0,False,True,False,35,0.004419445560466,0.0075331458417034,93
79.0,1,1.0,1.0,37.73256,-122.49149,1.0,1.0,1.0,0,2,25,20,47,77,213,1.0,79.0,79.0,False,True,False,35,0.004419445560466,0.0026617115307352,58
159.0,2,1.0,1.0,37.8009368546741,-122.42586117976226,0.0,1.0,1.0,1,1,365,30,58,88,340,1.0,159.0,159.0,False,True,False,38,0.0029128163921253,0.0154178384893531,64
195.0,4,2.0,2.0,32.71144,-117.16598,0.0,1.0,0.5,0,31,1125,0,20,50,325,1.0,97.5,97.5,True,False,False,10,0.1206307754118119,0.0154178384893531,64
205.0,2,1.0,1.0,37.80009,-122.40966,0.0,1.0,1.0,1,1,28,17,39,69,337,1.0,205.0,205.0,False,True,False,51,0.0708115709120128,0.0116010445962233,79
134.0,2,0.0,1.0,32.793144968454484,-117.24376061904908,1.0,1.0,1.0,0,2,10,5,25,55,94,1.0,113.0,134.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
113.0,4,0.0,3.0,32.841469,-117.2215941,0.0,1.0,0.9,0,2,365,14,40,70,340,1.0,113.0,113.0,True,False,False,14,0.2494977902772197,0.0101446364001607,129
317.0,5,2.0,6.0,32.8549,-117.257149,1.0,1.0,1.0,1,2,600,15,43,71,346,3.0,158.5,317.0,True,False,False,10,0.1206307754118119,0.040980313378867,55
175.0,2,1.0,2.0,32.77821,-117.253082,0.0,1.0,1.0,1,2,365,4,18,42,158,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
179.0,7,3.0,4.0,32.79881,-117.23184,0.0,1.0,1.0,0,3,1125,5,35,65,302,1.3333333333333333,59.666666666666664,179.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
114.0,4,2.0,2.0,32.83064,-117.20014,1.0,1.0,1.0,0,31,1125,16,45,45,45,1.0,57.0,114.0,True,False,False,14,0.2494977902772197,0.0069304941743672,81
195.0,3,1.0,1.0,32.75278178107457,-117.25119626627044,0.0,1.0,0.8,0,3,14,14,44,74,97,1.0,195.0,195.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85
175.0,2,2.0,2.0,37.73178,-122.48923,0.0,1.0,1.0,0,30,60,0,0,0,0,1.0,87.5,87.5,True,False,False,14,0.2494977902772197,0.0026617115307352,58
315.0,4,2.0,2.0,37.80345,-122.41221,0.0,1.0,1.0,0,30,365,4,20,50,325,1.0,157.5,315.0,True,False,False,13,0.0311872237846524,0.0116010445962233,79
78.0,4,1.0,2.0,32.70762,-117.06213,0.0,1.0,0.79,0,1,25,26,56,85,85,2.0,78.0,78.0,False,True,False,37,0.0874849337083165,0.0026114905584572,38
115.0,6,3.0,4.0,37.76517,-122.47909,0.0,1.0,1.0,0,30,90,30,60,90,270,1.3333333333333333,38.333333333333336,115.0,True,False,False,18,0.2372940940136601,0.0167738047408597,91
164.0,4,1.0,2.0,32.77696,-117.2035,1.0,1.0,1.0,1,2,28,20,47,77,161,2.0,164.0,164.0,True,False,False,8,0.0071815990357573,0.0106468461229409,6
51.0,2,1.0,1.0,37.77737573980421,-122.41721351961372,0.0,1.0,0.99,0,30,365,0,18,48,323,1.0,51.0,25.5,False,True,False,51,0.0708115709120128,0.06046605062274,29
175.0,2,1.0,2.0,37.76067,-122.44035,0.0,1.0,1.0,0,30,61,0,0,0,0,2.0,175.0,175.0,False,True,False,40,0.0393230212936922,0.0138107673764564,14
585.0,5,2.0,2.0,37.80333,-122.40962,1.0,1.0,1.0,0,2,28,28,52,82,166,1.0,292.5,585.0,True,False,False,10,0.1206307754118119,0.0116010445962233,79
175.0,4,2.0,2.0,37.78687,-122.41079,1.0,1.0,1.0,0,2,1125,0,0,0,0,1.0,87.5,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
140.0,2,0.0,1.0,32.798382,-117.232719,0.0,1.0,1.0,1,2,100,16,46,76,351,1.0,113.0,140.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
140.0,1,1.0,1.0,37.72327,-122.45745,0.0,1.0,1.0,0,3,120,30,60,90,365,1.0,140.0,140.0,False,True,False,37,0.0874849337083165,0.0056247488951386,86
630.0,3,3.0,4.0,37.7550424,-122.3902509,1.0,1.0,1.0,0,31,90,0,13,19,241,1.3333333333333333,210.0,252.0,True,False,False,18,0.2372940940136601,0.0068802732020891,99
175.0,2,1.0,2.0,32.793691515143344,-117.24321703864968,0.0,0.0,1.0,0,31,90,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
53.0,1,1.0,1.0,37.77781,-122.45916,0.0,1.0,1.0,0,1,28,4,24,54,329,1.0,53.0,53.0,False,True,False,37,0.0874849337083165,0.0095419847328244,50
100.0,2,1.0,1.0,32.71448154351261,-117.1561373414886,0.0,1.0,1.0,1,2,365,9,39,69,249,1.0,100.0,100.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31
175.0,4,1.0,2.0,37.7874,-122.41138,1.0,1.0,1.0,0,2,1125,0,0,0,0,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
122.0,2,0.0,1.0,32.722455433625534,-117.16597817709896,1.0,1.0,1.0,0,2,28,10,33,63,240,1.0,113.0,122.0,True,False,False,18,0.2372940940136601,0.0111992768179991,61
92.0,2,1.0,1.0,32.77264,-117.25155,0.0,1.0,1.0,0,2,1125,5,5,5,121,1.0,92.0,92.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
208.0,4,1.0,1.0,32.87149,-117.20591,1.0,1.0,1.0,0,2,365,23,53,83,83,1.0,208.0,208.0,True,False,False,18,0.2372940940136601,0.0101446364001607,129
51.0,1,2.0,2.0,32.61823,-116.95453,0.0,0.0,1.0,0,30,365,30,60,89,89,1.0,25.5,34.0,False,True,False,44,0.0052229811169144,0.0025612695861791,88
146.0,3,1.0,1.0,32.78768049214564,-117.23622557104524,0.0,1.0,0.94,1,3,29,22,52,82,357,1.0,146.0,146.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
532.0,16,7.0,14.0,32.72412,-117.06418,0.0,1.0,0.8,0,2,29,6,28,48,104,2.0,76.0,106.4,True,False,False,14,0.2494977902772197,0.0026114905584572,38
197.0,4,1.0,1.0,32.708240861243944,-117.15114260967528,0.0,1.0,1.0,1,2,365,25,50,75,75,1.0,197.0,197.0,True,False,False,18,0.2372940940136601,0.0264664523905182,31
175.0,2,1.0,2.0,32.74779,-117.1648,1.0,1.0,1.0,1,1,365,0,0,0,0,2.0,175.0,175.0,True,False,False,7,0.0003013258336681,0.0271193250301325,66
135.0,6,2.0,2.0,32.74276,-117.17754,0.0,1.0,0.97,1,2,28,12,41,70,241,1.0,67.5,135.0,True,False,False,18,0.2372940940136601,0.0271193250301325,66
175.0,4,2.0,2.0,32.71175,-117.14418,1.0,1.0,1.0,0,2,250,0,0,0,0,1.0,87.5,175.0,True,False,False,10,0.1206307754118119,0.0096926476496584,46
326.0,2,1.0,1.0,37.79388,-122.4296,1.0,1.0,0.9,0,30,365,0,0,0,244,1.0,326.0,326.0,True,False,False,18,0.2372940940136601,0.0075331458417034,93
169.0,4,2.0,2.0,37.78546,-122.39315,1.0,1.0,1.0,0,30,1125,0,0,30,120,1.0,84.5,84.5,True,False,False,16,0.0068300522298111,0.0296805946163117,118
175.0,2,1.0,2.0,32.84971,-117.27326,0.0,1.0,1.0,1,1,1125,1,2,3,33,2.0,175.0,175.0,False,False,False,51,0.0708115709120128,0.040980313378867,55
60.0,1,1.0,1.0,32.79319,-117.23186,0.0,1.0,1.0,0,31,1125,0,23,53,53,1.0,60.0,60.0,False,True,False,44,0.0052229811169144,0.0850743270389714,70
65.0,2,1.0,2.0,37.73835,-122.41134,1.0,1.0,1.0,0,2,7,8,24,54,144,2.0,65.0,65.0,False,True,False,35,0.004419445560466,0.013057452792286,9
235.0,4,2.0,2.0,37.77698,-122.44192,1.0,0.0,1.0,0,2,1125,6,20,47,80,1.0,117.5,235.0,True,False,False,10,0.1206307754118119,0.0242567296102852,135
125.0,3,2.0,2.0,32.75031,-117.23056,0.0,1.0,0.9,0,31,90,0,0,0,47,1.0,62.5,62.5,True,False,False,10,0.1206307754118119,0.0179791080755323,62
175.0,2,1.0,2.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,2.0,175.0,175.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
170.0,2,1.0,1.0,37.7339,-122.47362,1.0,1.0,1.0,1,2,365,21,47,77,77,1.0,170.0,170.0,True,False,False,12,0.0419847328244274,0.0026617115307352,58
120.0,1,1.0,1.0,37.7813,-122.43354,0.0,1.0,0.78,0,30,365,0,30,60,335,1.0,120.0,120.0,True,False,False,18,0.2372940940136601,0.0242567296102852,135
214.0,4,0.0,2.0,37.7878653,-122.4104163,0.0,1.0,1.0,0,2,365,18,45,75,225,1.0,113.0,214.0,True,False,False,10,0.1206307754118119,0.06046605062274,29
175.0,4,1.0,2.0,33.03037,-117.06745,0.0,1.0,1.0,1,1,1125,19,40,66,319,2.0,175.0,175.0,False,False,False,51,0.0708115709120128,0.0033145841703495,102
125.0,4,2.0,3.0,37.76377,-122.47286,0.0,1.0,0.95,0,30,90,26,56,86,176,1.5,62.5,125.0,True,False,False,18,0.2372940940136601,0.0073322619525914,51
242.0,8,4.0,6.0,32.77476,-117.25193,1.0,1.0,1.0,0,3,29,3,12,35,290,1.5,60.5,121.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
313.0,8,2.0,4.0,32.75304,-117.24827,0.0,1.0,1.0,0,3,1125,13,31,33,272,2.0,156.5,156.5,True,False,False,11,0.0118521494576135,0.0295299316994777,85
121.0,5,2.0,2.0,32.7146065,-117.1447201,0.0,1.0,1.0,1,2,29,5,5,5,5,1.0,60.5,121.0,True,False,False,18,0.2372940940136601,0.0120530333467255,3
78.0,4,1.0,1.0,32.74861,-117.10566,0.0,1.0,1.0,1,2,28,28,58,58,58,1.0,78.0,78.0,True,False,False,18,0.2372940940136601,0.0085375652872639,18
200.0,3,1.0,1.0,37.7916,-122.41023,0.0,1.0,0.0,0,30,365,28,58,88,268,1.0,200.0,200.0,True,False,False,18,0.2372940940136601,0.0180795500200883,76
125.0,4,2.0,2.0,32.69712,-117.1242,0.0,1.0,1.0,1,2,7,20,50,80,80,1.0,62.5,125.0,True,False,False,14,0.2494977902772197,0.00431900361591,65
41.0,6,1.0,6.0,32.740486,-117.230568,0.0,1.0,0.89,1,1,365,29,59,89,309,6.0,41.0,6.3076923076923075,False,False,True,58,0.0025110486139011,0.0179791080755323,62
50.0,1,1.0,0.0,37.71349,-122.4411,0.0,1.0,1.0,1,1,20,30,60,90,310,0.0,50.0,25.0,False,True,False,37,0.0874849337083165,0.0024608276416231,24
118.0,2,1.0,1.0,32.79177064870885,-117.08900412032258,1.0,0.0,1.0,0,1,365,16,38,68,158,1.0,118.0,118.0,True,False,False,13,0.0311872237846524,0.0033145841703495,47
175.0,16,7.0,2.0,32.828660457738614,-117.27771750629604,0.0,1.0,1.0,0,1,14,30,60,90,365,0.2857142857142857,25.0,38.888888888888886,True,False,False,14,0.2494977902772197,0.040980313378867,55
111.0,3,1.0,1.0,32.75273156965895,-117.24491681254534,0.0,1.0,0.94,1,3,29,21,51,81,356,1.0,111.0,111.0,True,False,False,18,0.2372940940136601,0.0295299316994777,85
180.0,5,2.0,3.0,37.72005,-122.42884,0.0,1.0,1.0,0,1,60,19,48,78,349,1.5,90.0,180.0,True,False,False,12,0.0419847328244274,0.0080353555644837,40
263.0,2,1.0,1.0,37.7884146,-122.4215935,0.0,0.0,1.0,1,3,360,30,60,90,365,1.0,263.0,263.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
171.0,3,2.0,2.0,37.79105,-122.4071,0.0,1.0,0.88,0,30,365,11,11,11,94,1.0,85.5,171.0,True,False,False,18,0.2372940940136601,0.0082864604258738,15
175.0,2,1.0,2.0,37.79051,-122.40728,1.0,1.0,1.0,1,3,3,0,0,0,0,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.0082864604258738,15
175.0,2,1.0,2.0,37.78594,-122.41108,0.0,1.0,1.0,0,1,28,0,0,0,0,2.0,175.0,175.0,False,True,False,49,0.0121534752912816,0.06046605062274,29
201.0,8,4.0,6.0,32.8146951,-117.2252397,0.0,1.0,1.0,0,2,365,12,31,56,331,1.5,50.25,67.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
175.0,2,1.0,2.0,32.74212,-117.24096,0.0,1.0,1.0,0,31,1125,23,53,83,358,2.0,175.0,175.0,True,False,False,13,0.0311872237846524,0.0179791080755323,62
175.0,2,1.0,2.0,37.78898,-122.40841,0.0,1.0,1.0,1,1,1125,22,48,78,333,2.0,175.0,175.0,False,False,False,51,0.0708115709120128,0.06046605062274,29
291.0,12,3.0,3.0,32.8043126,-117.241154,1.0,1.0,1.0,0,2,365,17,43,73,257,1.0,97.0,97.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
165.0,2,1.0,1.0,37.75923,-122.43522,1.0,1.0,1.0,0,1,21,20,46,75,350,1.0,165.0,55.0,False,True,False,24,0.0010546404178384,0.0138107673764564,14
105.0,2,0.0,1.0,32.7243175,-117.1609332,0.0,1.0,0.99,1,1,365,22,52,82,357,1.0,113.0,105.0,True,False,False,18,0.2372940940136601,0.0143631980715146,96
82.0,1,1.0,2.0,37.77773,-122.43893,1.0,1.0,1.0,0,30,365,0,0,0,272,2.0,82.0,82.0,True,False,False,13,0.0311872237846524,0.0242567296102852,135
211.0,9,4.0,3.0,32.71637123297692,-117.04251374040818,0.0,1.0,1.0,0,30,90,0,3,33,307,0.75,52.75,105.5,True,False,False,14,0.2494977902772197,0.0007030936118923,52
500.0,8,2.0,4.0,32.79901,-117.25725,1.0,1.0,0.7,0,3,1125,18,47,70,250,2.0,250.0,250.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
175.0,8,3.0,2.0,32.82069,-117.18679,1.0,1.0,1.0,1,2,365,0,0,0,0,0.6666666666666666,58.333333333333336,87.5,True,False,False,14,0.2494977902772197,0.0089895540377661,19
195.0,6,3.0,5.0,32.76852,-117.18456,0.0,1.0,1.0,0,31,60,6,36,42,123,1.6666666666666667,65.0,78.0,True,False,False,21,0.0186319807151466,0.0048714343109682,72
250.0,6,2.0,2.0,32.7074,-117.16055,0.0,0.0,1.0,1,31,90,30,60,90,365,1.0,125.0,125.0,True,False,False,10,0.1206307754118119,0.0154680594616311,42
388.0,6,3.0,4.0,32.752239,-117.251099,1.0,1.0,1.0,0,2,27,2,24,47,297,1.3333333333333333,129.33333333333334,194.0,True,False,False,10,0.1206307754118119,0.0295299316994777,85
128.0,5,2.0,2.0,32.713482,-117.1598238,0.0,1.0,1.0,1,1,28,30,60,90,365,1.0,64.0,128.0,True,False,False,18,0.2372940940136601,0.0154680594616311,42
358.0,6,3.0,4.0,32.7870102,-117.2030097,1.0,1.0,1.0,0,31,365,30,60,90,180,1.3333333333333333,119.33333333333331,119.33333333333331,True,False,False,14,0.2494977902772197,0.0106468461229409,6
175.0,2,1.0,2.0,37.77989,-122.4108,1.0,1.0,1.0,1,30,400,0,0,0,0,2.0,175.0,175.0,True,False,False,10,0.1206307754118119,0.0296805946163117,118
480.0,5,2.0,2.0,32.79058077485005,-117.24234168034856,0.0,1.0,1.0,1,31,365,30,60,90,270,1.0,240.0,192.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
149.0,4,1.0,1.0,32.76635,-117.08224,1.0,1.0,1.0,0,2,20,20,29,52,52,1.0,149.0,149.0,True,False,False,10,0.1206307754118119,0.0047207713941341,20
389.0,4,2.0,2.0,37.74787,-122.44669,1.0,1.0,1.0,0,3,29,21,24,24,24,1.0,194.5,389.0,True,False,False,14,0.2494977902772197,0.0028123744475693,128
79.0,2,1.0,1.0,32.71544,-117.1047,0.0,1.0,0.9,0,3,29,27,57,87,87,1.0,79.0,79.0,False,True,False,37,0.0874849337083165,0.0017577340297308,73
390.0,9,3.0,4.0,37.78024,-122.44424,1.0,1.0,1.0,1,2,28,6,15,32,108,1.3333333333333333,130.0,130.0,True,False,False,14,0.2494977902772197,0.0242567296102852,135
232.0,4,1.0,1.0,32.80363,-117.23763,0.0,0.0,1.0,0,31,60,30,60,90,365,1.0,232.0,232.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
454.0,4,1.0,2.0,37.76334,-122.4694,0.0,1.0,1.0,0,3,30,25,36,37,37,2.0,454.0,454.0,True,False,False,10,0.1206307754118119,0.0073322619525914,51
175.0,3,1.0,2.0,37.78871,-122.41157,1.0,1.0,1.0,1,1,365,0,0,0,0,2.0,175.0,175.0,True,False,False,20,0.0095419847328244,0.06046605062274,29
179.0,2,0.0,1.0,32.79916592692885,-117.2049019029855,0.0,1.0,1.0,0,2,95,19,45,75,255,1.0,113.0,179.0,True,False,False,12,0.0419847328244274,0.0106468461229409,6
288.0,4,2.0,2.0,32.77346786889639,-117.25053778521809,0.0,1.0,0.0,0,31,365,29,59,89,364,1.0,144.0,144.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
175.0,2,1.0,2.0,32.72222900390625,-117.1578369140625,1.0,1.0,1.0,0,31,180,3,3,3,3,2.0,175.0,175.0,True,False,False,18,0.2372940940136601,0.00863800723182,23
159.0,6,3.0,3.0,32.7886894,-117.2351567,0.0,1.0,1.0,1,31,240,30,60,90,365,1.0,53.0,159.0,True,False,False,18,0.2372940940136601,0.0850743270389714,70
125.0,2,0.0,1.0,32.76981858286687,-117.079547918182,0.0,1.0,1.0,0,2,7,11,41,64,64,1.0,113.0,125.0,True,False,False,18,0.2372940940136601,0.0047207713941341,20
90.0,2,1.0,1.0,37.7715714868979,-122.43053999652108,1.0,1.0,1.0,1,1,27,16,37,62,328,1.0,90.0,90.0,False,True,False,40,0.0393230212936922,0.0242567296102852,135
68.0,1,1.0,1.0,37.77374,-122.42971,0.0,1.0,1.0,1,30,365,10,30,60,335,1.0,68.0,68.0,False,True,False,40,0.0393230212936922,0.0242567296102852,135
263.0,2,1.0,1.0,37.7884146,-122.4215935,0.0,0.0,1.0,0,3,360,30,60,90,365,1.0,263.0,263.0,False,True,False,51,0.0708115709120128,0.06046605062274,29
264.0,4,2.0,3.0,32.82949,-117.27541,1.0,1.0,1.0,0,2,29,9,34,52,52,1.5,132.0,264.0,True,False,False,14,0.2494977902772197,0.040980313378867,55
324.0,8,3.0,4.0,32.7637371,-117.2504283,1.0,1.0,1.0,1,1,365,10,39,65,340,1.3333333333333333,108.0,162.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
370.0,6,3.0,4.0,32.79389,-117.23753,1.0,1.0,1.0,1,2,1125,0,0,0,190,1.3333333333333333,123.33333333333331,370.0,True,False,False,14,0.2494977902772197,0.0850743270389714,70
192.0,2,1.0,1.0,37.76217,-122.43011,0.0,1.0,0.84,0,30,365,1,1,23,284,1.0,192.0,136.75,False,True,False,51,0.0708115709120128,0.0138107673764564,14
350.0,6,3.0,3.0,32.81249,-117.23347,0.0,0.0,1.0,0,13,120,6,36,66,255,1.0,116.66666666666669,175.0,True,False,False,14,0.2494977902772197,0.049768983527521,92
174.0,8,3.0,5.0,32.73764054063087,-117.1091707422894,1.0,1.0,1.0,1,3,32,13,33,60,228,1.6666666666666667,58.0,87.0,True,False,False,14,0.2494977902772197,0.0085375652872639,18
128.0,4,1.0,2.0,32.74077,-117.12395,1.0,1.0,0.92,0,2,1125,18,46,74,318,2.0,128.0,128.0,True,False,False,14,0.2494977902772197,0.0276717557251908,82
137.0,1,0.0,1.0,32.79934,-117.24984,1.0,1.0,1.0,0,31,365,29,59,89,364,1.0,113.0,137.0,True,False,False,18,0.2372940940136601,0.049768983527521,92
175.0,2,1.0,2.0,37.76669,-122.43626,1.0,1.0,1.0,0,3,1125,1,1,1,146,2.0,175.0,175.0,True,False,False,12,0.0419847328244274,0.0138107673764564,14
199.0,2,1.0,1.0,37.77061,-122.42416,1.0,1.0,1.0,0,3,22,4,4,4,4,1.0,199.0,199.0,True,False,False,18,0.2372940940136601,0.0269184411410204,69
96.0,4,1.0,2.0,37.78931,-122.40588,0.0,1.0,1.0,1,1,365,15,43,73,215,2.0,96.0,96.0,False,True,False,49,0.0121534752912816,0.0132583366813981,41
175.0,16,4.0,2.0,37.80776,-122.41322,0.0,1.0,1.0,1,1,1125,29,58,88,363,0.5,43.75,175.0,False,False,False,51,0.0708115709120128,0.0116010445962233,79
58.0,2,1.0,1.0,32.74541255792958,-117.12736278336604,0.0,0.0,0.0,1,31,365,30,60,90,365,1.0,58.0,58.0,False,True,False,40,0.0393230212936922,0.0276717557251908,82
271.0,5,2.0,3.0,32.86786,-117.22282,1.0,1.0,1.0,0,1,730,19,46,76,256,1.5,135.5,108.4,True,False,False,21,0.0186319807151466,0.0101446364001607,129
68.0,2,1.0,1.0,32.79130399821041,-117.2432957047701,0.0,0.0,1.0,0,60,365,0,0,0,172,1.0,68.0,68.0,False,True,False,40,0.0393230212936922,0.0850743270389714,70
99.0,1,1.0,1.0,32.81321,-117.26853,0.0,1.0,1.0,0,3,33,18,37,67,67,1.0,99.0,99.0,False,True,False,37,0.0874849337083165,0.040980313378867,55
240.0,12,4.0,8.0,32.7952,-117.2032,1.0,1.0,1.0,0,2,1125,20,48,78,232,2.0,60.0,120.0,True,False,False,14,0.2494977902772197,0.0106468461229409,6
75.0,3,1.0,1.0,37.72068,-122.39141,0.0,1.0,1.0,0,1,21,21,51,81,171,1.0,75.0,75.0,False,True,False,37,0.0874849337083165,0.0074829248694254,8
146.0,3,1.0,2.0,37.73767321844565,-122.4122489220224,0.0,1.0,1.0,0,2,730,15,28,42,221,2.0,146.0,146.0,True,False,False,14,0.2494977902772197,0.013057452792286,9
146.0,4,1.0,2.0,32.74530730000001,-117.1629862,0.0,1.0,1.0,1,2,365,3,3,3,3,2.0,146.0,146.0,True,False,False,14,0.2494977902772197,0.0271193250301325,66
190.0,6,2.0,3.0,32.82768,-117.14042,1.0,1.0,1.0,1,1,365,28,58,88,363,1.5,95.0,95.0,True,False,False,18,0.2372940940136601,0.0019083969465648,53
532.0,6,2.0,3.0,32.7675923,-117.2507558,1.0,0.0,1.0,0,2,28,9,36,65,241,1.5,266.0,266.0,True,False,False,10,0.1206307754118119,0.0850743270389714,70
144.0,3,1.0,2.0,32.7079741833337,-117.13509021014092,1.0,1.0,1.0,0,1,15,22,52,82,357,2.0,144.0,144.0,True,False,False,12,0.0419847328244274,0.0096926476496584,46
